<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.12.08	3474.960	3507.780	3462.780	3488.780	238526	779276	0
2017.12.11	3484.990	3503.670	3469.670	3501.670	179736	586441	0
2017.12.12	3496.110	3531.830	3495.330	3503.330	231738	806676	0
2017.12.13	3490.300	3527.770	3483.770	3506.770	289208	921617	0
2017.12.14	3518.850	3543.830	3507.330	3538.830	252350	870611	0
2017.12.15	3533.120	3535.060	3491.060	3491.060	211762	729166	0
2017.12.18	3492.400	3495.380	3472.880	3485.880	193957	626957	0
2017.12.19	3491.360	3501.770	3476.270	3483.270	185963	655261	0
2017.12.20	3481.290	3492.140	3474.140	3490.140	165566	553768	0
2017.12.21	3487.630	3510.110	3484.110	3501.610	193453	687578	0
2017.12.22	3497.690	3531.630	3495.570	3528.630	164505	559017	0
2017.12.26	3522.550	3525.650	3498.650	3502.650	113419	374522	0
2017.12.27	3494.020	3513.070	3485.070	3506.570	151772	503934	0
2017.12.28	3499.130	3515.190	3486.690	3507.690	110568	337621	0
2018.01.02	3483.850	3483.850	3446.310	3448.310	160351	571300	0
2018.01.03	3438.520	3452.980	3419.480	3422.980	215426	726808	0
2018.01.04	3419.050	3428.440	3406.940	3420.440	189632	656971	0
2018.01.05	3419.590	3434.240	3411.240	3414.240	185811	643249	0
2018.01.08	3416.400	3429.400	3409.400	3425.400	175565	598470	0
2018.01.09	3430.140	3440.710	3414.710	3434.710	223033	761238	0
2018.01.10	3439.070	3441.070	3411.570	3413.570	239035	822685	0
2018.01.11	3415.880	3419.870	3394.370	3397.370	201471	702800	0
2018.01.12	3402.190	3410.080	3380.080	3387.080	246590	839971	0
2018.01.15	3377.430	3398.920	3371.420	3395.920	153984	543552	0
2018.01.16	3393.750	3417.240	3392.180	3403.740	236445	839551	0
2018.01.17	3410.630	3419.050	3392.550	3404.550	206612	725424	0
2018.01.18	3400.600	3404.580	3381.580	3386.080	224978	798273	0
2018.01.19	3385.850	3392.310	3372.310	3373.810	169755	627052	0
2018.01.22	3370.050	3387.940	3360.440	3378.940	193402	700526	0
2018.01.23	3387.440	3421.440	3385.440	3414.440	246735	886656	0
2018.01.24	3404.310	3408.770	3312.270	3323.770	292961	1125402	0
2018.01.26	3303.660	3327.020	3291.520	3323.520	285034	1106164	0
2018.01.29	3332.110	3343.580	3325.580	3327.580	225141	793991	0
2018.01.30	3327.370	3366.260	3319.260	3351.760	257002	961415	0
2018.01.31	3339.000	3366.260	3316.760	3357.260	275808	1024493	0
2018.02.01	3365.810	3369.310	3334.310	3340.310	269031	978711	0
2018.02.02	3361.070	3396.170	3355.670	3393.670	279038	982405	0
2018.02.05	3388.390	3447.390	3386.890	3435.890	275761	965585	0
2018.02.06	3433.030	3453.030	3407.530	3409.030	390639	1362386	0
2018.02.07	3424.670	3457.670	3411.670	3445.670	313154	970110	0
2018.02.08	3451.440	3477.560	3431.060	3460.560	374477	1311694	0
2018.02.09	3451.950	3492.740	3441.740	3467.240	364604	1177135	0
2018.02.14	3463.500	3471.140	3390.140	3392.140	177553	663689	0
2018.02.15	3375.270	3409.130	3367.630	3401.130	258666	886046	0
2018.02.16	3409.430	3417.390	3371.890	3399.890	281422	1000756	0
2018.02.19	3395.210	3406.630	3390.630	3406.130	136905	432841	0
2018.02.20	3416.220	3430.220	3408.220	3425.220	240413	839325	0
2018.02.21	3425.700	3441.260	3411.260	3441.260	232958	804076	0
2018.02.22	3433.540	3442.000	3410.500	3417.000	233925	846041	0
2018.02.23	3412.030	3417.500	3399.000	3406.500	172760	608272	0
2018.02.26	3402.060	3407.580	3387.580	3388.580	155423	549970	0
2018.02.27	3391.560	3420.560	3387.060	3417.060	203285	740307	0
2018.02.28	3422.550	3428.600	3412.100	3423.100	166721	583980	0
2018.03.01	3430.970	3448.470	3415.470	3428.470	289719	1051723	0
2018.03.02	3436.740	3443.330	3424.830	3428.830	204568	699242	0
2018.03.05	3434.090	3438.010	3415.510	3417.010	143326	487523	0
2018.03.06	3403.090	3404.060	3378.560	3382.060	208874	729111	0
2018.03.07	3398.390	3419.770	3392.270	3416.270	206563	738293	0
2018.03.08	3422.000	3442.550	3412.550	3439.550	216456	813081	0
2018.03.09	3434.620	3444.680	3411.680	3429.680	200096	707699	0
2018.03.12	3425.170	3437.670	3422.170	3433.170	136700	468086	0
2018.03.13	3435.700	3436.230	3408.120	3431.120	224337	857258	0
2018.03.14	3418.870	3435.920	3415.420	3429.420	171857	677491	0
2018.03.15	3439.360	3467.400	3438.900	3455.400	202991	816419	0
2018.03.16	3464.600	3470.670	3443.170	3451.170	194879	697971	0
2018.03.19	3466.670	3467.200	3453.110	3457.110	177724	647890	0
2018.03.20	3451.440	3481.950	3448.950	3480.950	206423	765270	0
2018.03.21	3470.900	3477.350	3433.850	3442.850	240219	931864	0
2018.03.22	3452.490	3486.520	3447.520	3484.520	234054	839878	0
2018.03.23	3485.600	3489.100	3463.600	3481.600	216707	782103	0
2018.03.26	3465.640	3482.070	3461.070	3479.570	174406	599526	0
2018.03.27	3476.670	3502.780	3476.670	3493.280	220443	785409	0
2018.03.28	3492.920	3513.420	3488.420	3489.920	260153	1009933	0
2018.03.29	3488.670	3497.120	3460.620	3472.120	191911	725935	0
2018.04.02	3475.590	3491.020	3464.520	3478.020	185544	693254	0
2018.04.03	3477.140	3511.110	3470.610	3507.610	220082	860950	0
2018.04.04	3525.880	3535.880	3494.880	3498.380	249371	933092	0
2018.04.05	3463.500	3515.000	3460.920	3510.000	231723	895768	0
2018.04.06	3521.710	3547.720	3513.220	3537.220	270060	1055589	0
2018.04.09	3532.190	3592.650	3530.630	3591.150	252191	989640	0
2018.04.10	3579.340	3606.250	3571.750	3579.750	272001	1013643	0
2018.04.11	3584.570	3594.300	3543.300	3545.300	235338	883800	0
2018.04.12	3537.420	3587.360	3532.860	3580.360	218824	828516	0
2018.04.13	3570.970	3600.080	3566.580	3592.080	207721	737896	0
2018.04.16	3588.230	3605.350	3575.850	3587.850	191683	664717	0
2018.04.17	3585.130	3589.640	3558.640	3576.140	192595	663733	0
2018.04.18	3564.670	3569.700	3540.200	3547.700	179422	648021	0
2018.04.19	3549.480	3576.450	3546.950	3552.450	200036	724619	0
2018.04.20	3560.500	3583.500	3559.940	3579.500	175030	653557	0
2018.04.23	3596.630	3621.710	3591.710	3620.210	195806	706861	0
2018.04.24	3606.600	3648.120	3603.620	3641.120	269691	1058208	0
2018.04.25	3668.980	3685.610	3652.110	3655.110	296385	1064914	0
2018.04.26	3652.720	3676.570	3643.070	3644.570	273182	1069946	0
2018.04.27	3639.100	3649.160	3623.660	3624.160	197837	724877	0
2018.04.30	3639.850	3677.850	3632.350	3675.350	169080	636558	0
2018.05.02	3695.240	3724.790	3687.790	3723.290	272050	1051703	0
2018.05.03	3692.070	3736.620	3689.480	3697.620	294193	1039784	0
2018.05.04	3707.250	3718.260	3683.760	3699.260	269339	899439	0
2018.05.07	3712.450	3727.450	3705.950	3720.450	192571	639645	0
2018.05.08	3729.690	3763.190	3725.190	3732.190	289876	1042454	0
2018.05.09	3732.850	3778.690	3728.190	3760.190	284915	1029277	0
2018.05.10	3751.130	3753.580	3711.580	3718.580	256177	894294	0
2018.05.11	3717.690	3778.580	3711.580	3767.580	299434	1122916	0
2018.05.14	3748.530	3808.480	3740.480	3790.980	286779	1020930	0
2018.05.15	3821.160	3863.300	3812.800	3824.300	371735	1311610	0
2018.05.16	3834.750	3865.250	3832.250	3846.250	310374	1074713	0
2018.05.17	3822.730	3882.160	3820.110	3866.160	341657	1187844	0
2018.05.18	3884.370	3948.870	3880.870	3909.870	365735	1288193	0
2018.05.21	3871.320	3897.820	3843.320	3847.820	315212	1018557	0
2018.05.22	3831.600	3836.320	3797.650	3815.650	267039	918010	0
2018.05.23	3844.680	3847.040	3785.540	3796.040	341024	1182660	0
2018.05.24	3820.630	3822.210	3796.520	3812.520	259517	881768	0
2018.05.25	3821.700	3844.130	3807.630	3817.130	267249	959399	0
2018.05.28	3828.480	3912.960	3826.960	3901.460	268433	792615	0
2018.05.29	3937.700	3942.030	3884.030	3897.030	377760	1242259	0
2018.05.30	3863.140	3935.580	3858.450	3891.580	321028	1007086	0
2018.06.01	3916.300	3939.950	3890.450	3933.450	326318	952012	0
2018.06.04	3918.380	3923.300	3895.300	3914.800	247342	766002	0
2018.06.05	3934.000	3986.900	3925.900	3977.400	394622	1284630	0
2018.06.06	3978.280	4025.740	3974.740	4019.740	418789	1146978	0
2018.06.07	4030.930	4139.840	4023.340	4074.840	610512	1673354	0
2018.06.08	4021.010	4029.400	3863.900	3878.900	624460	1512754	0
2018.06.11	3883.450	3896.540	3838.540	3875.040	416523	1072641	0
2018.06.12	3880.860	3893.390	3833.890	3880.390	405971	1033956	0
2018.06.13	3869.910	3899.450	3846.450	3882.450	368541	1066000	0
2018.06.14	3864.720	3977.680	3847.680	3967.180	463480	1346109	0
2018.06.15	3928.780	3968.240	3879.740	3893.740	388503	1095140	0
2018.06.18	3908.990	3927.940	3892.940	3909.440	287778	753431	0
2018.06.19	3945.990	3947.020	3880.950	3910.450	325396	887676	0
2018.06.20	3911.080	3947.910	3867.410	3932.910	361704	1002814	0
2018.06.21	3952.770	3965.860	3914.860	3931.860	380020	998603	0
2018.06.22	3916.300	3949.820	3896.820	3945.320	269724	785129	0
2018.06.25	3937.660	3947.640	3922.140	3936.640	269967	744989	0
2018.06.26	3944.950	3965.330	3922.330	3958.830	277300	790262	0
2018.06.27	3953.280	4038.940	3950.940	4021.440	335647	1037091	0
2018.06.28	4015.810	4041.340	3997.840	4025.340	330856	944537	0
2018.06.29	4009.590	4042.960	3991.960	4039.960	291991	802729	0
2018.07.02	4055.300	4083.770	4045.270	4077.270	264938	736629	0
2018.07.03	4048.050	4064.550	4036.050	4060.050	250472	695108	0
2018.07.04	4064.680	4082.680	4049.180	4077.180	182457	499541	0
2018.07.05	4057.940	4104.890	4049.390	4095.890	301047	893766	0
2018.07.06	4105.760	4117.250	4024.250	4027.750	317693	984478	0
2018.07.10	4045.440	4047.910	3954.910	3977.910	349485	1081172	0
2018.07.11	4000.250	4044.240	3972.740	4035.740	355835	1059203	0
2018.07.12	4017.920	4061.960	3995.460	4042.460	395717	1186167	0
2018.07.13	4049.580	4060.650	4005.150	4013.150	351949	1090841	0
2018.07.16	4002.330	4029.770	3992.770	4019.270	308236	891798	0
2018.07.17	4028.830	4037.960	3996.460	3996.960	324095	955820	0
2018.07.18	4009.590	4020.620	3976.120	4007.120	313399	962117	0
2018.07.19	4026.760	4049.760	3979.260	3987.260	372436	1157350	0
2018.07.20	3964.420	3966.370	3912.370	3920.870	328048	1022073	0
2018.07.23	3927.520	3955.160	3924.160	3934.660	252363	716071	0
2018.07.24	3923.880	3928.440	3882.940	3899.440	311035	948351	0
2018.07.25	3872.450	3877.950	3836.450	3836.450	306334	982688	0
2018.07.26	3853.730	3895.730	3846.230	3893.730	287351	909913	0
2018.07.27	3890.120	3890.620	3853.970	3857.470	258930	781025	0
2018.07.30	3839.680	3878.350	3839.680	3875.850	223222	656419	0
2018.07.31	3869.660	3908.720	3868.220	3900.720	266359	816032	0
2018.08.01	3898.120	3915.620	3876.120	3895.120	282267	885111	0
2018.08.02	3919.330	3927.400	3894.900	3897.400	263536	845036	0
2018.08.03	3889.330	3895.330	3844.330	3852.330	289406	959222	0
2018.08.06	3847.910	3879.200	3833.200	3879.200	217715	687216	0
2018.08.07	3859.810	3913.310	3844.810	3892.310	331421	1101663	0
2018.08.08	3901.200	3916.250	3878.250	3914.750	322963	1019315	0
2018.08.09	3932.780	3963.280	3920.280	3945.280	330568	1052711	0
2018.08.10	3974.720	4018.300	3968.800	4003.800	408736	1300368	0
2018.08.13	4047.710	4075.540	4025.040	4031.040	440805	1367333	0
2018.08.14	4005.250	4047.730	4003.230	4010.730	388396	1255130	0
2018.08.15	4045.630	4072.590	4023.090	4048.090	442003	1459371	0
2018.08.16	4031.150	4072.680	4011.680	4051.680	395202	1306766	0
2018.08.17	4070.990	4098.070	4054.070	4057.570	362801	1183811	0
2018.08.20	4061.690	4115.720	4059.220	4111.720	333956	1123964	0
2018.08.21	4100.490	4197.580	4099.990	4194.580	439335	1468490	0
2018.08.22	4184.870	4238.110	4178.110	4188.610	509850	1569656	0
2018.08.23	4212.280	4275.210	4187.710	4261.710	494865	1575780	0
2018.08.24	4242.340	4280.340	4220.840	4252.340	471842	1475994	0
2018.08.27	4254.760	4264.760	4196.760	4227.260	397901	1253699	0
2018.08.28	4215.940	4294.020	4210.020	4284.520	464764	1504264	0
2018.08.29	4309.100	4313.760	4252.680	4255.680	441838	1381386	0
2018.08.30	4272.350	4361.070	4266.070	4295.570	556565	1759267	0
2018.08.31	4299.870	4312.760	4262.760	4270.760	32202	90253	0
2018.09.03	4236.390	4305.750	4227.750	4301.750	292710	770358	0
2018.09.04	4336.550	4340.650	4284.620	4307.620	494898	1452488	0
2018.09.05	4327.250	4332.630	4258.130	4291.130	504333	1462047	0
2018.09.06	4274.560	4308.520	4179.520	4204.020	498481	1418358	0
2018.09.10	4207.480	4267.380	4193.380	4227.380	464220	1315121	0
2018.09.11	4275.600	4320.700	4273.700	4294.700	471724	1306536	0
2018.09.12	4260.120	4308.340	4251.340	4301.840	458673	1344222	0
2018.09.13	4284.910	4351.430	4266.930	4347.930	487105	1456588	0
2018.09.14	4347.890	4353.170	4301.170	4316.670	443664	1256536	0
2018.09.17	4335.490	4344.990	4257.990	4275.490	455224	1321390	0
2018.09.18	4267.870	4303.220	4257.220	4301.220	416908	1196200	0
2018.09.19	4309.160	4315.730	4238.730	4266.230	412980	1215184	0
2018.09.20	4249.290	4259.240	4206.740	4212.740	429359	1234001	0
2018.09.21	4218.820	4230.810	4162.810	4187.810	456885	1382238	0
2018.09.24	4193.000	4230.140	4170.140	4223.640	430527	1228691	0
2018.09.25	4262.180	4277.280	4202.780	4211.280	479119	1390763	0
2018.09.26	4212.600	4226.590	4141.590	4167.090	532675	1526138	0
2018.09.27	4168.240	4186.400	4097.900	4144.400	506488	1559330	0
2018.09.28	4161.130	4175.250	4127.250	4129.250	26506	81878	1
2018.10.01	4179.170	4194.840	4136.840	4151.340	495651	1411509	1
2018.10.02	4114.250	4127.800	4035.800	4072.800	548295	1727526	1
2018.10.03	3968.430	4046.970	3955.470	4027.470	391401	1249410	1
2018.10.04	4052.440	4062.780	4000.780	4001.280	603304	1776235	1
2018.10.05	3972.560	4020.560	3961.560	3961.560	479945	1402313	1
2018.10.08	3852.510	3903.480	3829.980	3895.480	537503	1496354	1
2018.10.09	3904.540	3913.150	3823.150	3837.150	574502	1680293	1
2018.10.10	3856.640	3889.070	3844.570	3876.570	529280	1484833	1
2018.10.11	3839.090	3905.740	3834.460	3903.240	573541	1551123	1
2018.10.15	3878.780	3885.260	3833.260	3854.760	435153	1241389	1
2018.10.16	3838.570	3848.590	3809.090	3843.590	487606	1392844	1
2018.10.17	3859.200	3864.180	3781.680	3804.680	545823	1590078	1
2018.10.18	3808.190	3848.670	3789.170	3837.670	522113	1545841	1
2018.10.19	3822.620	3842.480	3803.480	3830.980	472128	1390833	1
2018.10.22	3810.770	3835.270	3784.770	3802.270	399626	1110947	0
2018.10.23	3812.820	3837.320	3800.820	3807.820	507079	1418230	0
2018.10.24	3812.820	3860.270	3796.270	3847.270	521490	1551808	0
2018.10.25	3833.440	3847.830	3796.330	3820.830	490542	1470145	0
2018.10.26	3836.540	3845.110	3754.110	3758.610	558719	1764600	0
2018.10.29	3704.100	3832.480	3690.480	3830.480	712302	2225127	0
2018.10.30	3803.550	3849.100	3790.600	3812.600	593575	1779056	0
2018.10.31	3790.470	3856.990	3789.420	3834.490	523212	1603776	0
2018.11.01	3811.020	3824.630	3791.130	3808.630	463277	1400782	0
2018.11.05	3803.830	3846.380	3801.380	3834.380	421438	1205945	0
2018.11.06	3836.710	3880.860	3836.710	3871.360	469520	1448986	0
2018.11.07	3846.460	3897.900	3832.900	3842.400	537941	1724848	0
2018.11.08	3850.600	3872.540	3826.040	3868.540	478093	1434100	0
2018.11.09	3880.400	3885.910	3835.410	3843.910	448457	1274155	0
2018.11.10	3862.920	3874.440	3803.440	3826.440	215	4096	0
2018.11.12	3855.190	3878.740	3845.740	3873.240	342123	943935	0
2018.11.13	3865.980	3941.060	3863.560	3914.560	545507	1677779	0
2018.11.14	3907.090	3929.640	3876.640	3893.640	572477	1625154	0
2018.11.16	3882.950	3891.460	3838.960	3851.460	454533	1320081	0
2018.11.19	3853.160	3879.200	3848.700	3864.200	399473	1150027	0
2018.11.21	3876.790	3909.330	3873.830	3903.830	453677	1365764	0
2018.11.22	3896.830	3931.910	3896.330	3907.910	343624	1055527	0
2018.11.23	3921.010	3939.510	3902.010	3936.010	373530	1121136	0
2018.11.26	3926.110	4055.580	3924.070	4049.080	539608	1816869	0
2018.11.27	4026.330	4036.000	3972.000	3987.000	500659	1470611	0
2018.11.28	3989.860	3995.310	3939.310	3957.810	534588	1548092	0
2018.11.29	3949.760	3980.760	3939.260	3958.760	458592	1322246	0
2018.11.30	3964.300	3971.800	3953.300	3956.300	20730	52535	0
2018.12.13	3977.110	3998.610	3973.610	3984.610	228240	722295	500
2019.01.03	3902.690	3910.670	3840.170	3858.670	419018	1234181	500
2019.01.04	3844.800	3885.280	3808.280	3815.280	445125	1331650	0
2019.01.07	3815.080	3836.650	3788.650	3834.650	400331	1265547	0
2019.01.08	3839.160	3841.210	3802.160	3811.660	401582	1231465	0
2019.01.09	3803.810	3808.790	3772.790	3783.290	388004	1188116	0
2019.01.10	3787.410	3823.330	3771.330	3808.330	411703	1326921	0
2019.01.11	3792.520	3826.060	3788.560	3808.060	366740	1163572	0
